building_id,borough,house_number,street,units,units_complete,
109527,2,1254,SHERMAN AVENUE,60,1,
109544,2,972,SHERMAN AVENUE,41,2,
109699,2,1108,SIMPSON STREET,1,1,
109770,2,911,SIMPSON STREET,36,1,
109771,2,914,SIMPSON STREET,31,31,
109836,2,420,SOUNDVIEW AVENUE,2,2,
109845,2,505,SOUNDVIEW AVENUE,4,1,
109875,2,652,SOUNDVIEW AVENUE,7,1,
109912,2,758,SOUTH OAK DRIVE,7,1,
109917,2,768,SOUTH OAK DRIVE,3,1,
109951,2,1023,SOUTHERN BOULEVARD,9,1,
109966,2,1082,SOUTHERN BOULEVARD,17,1,
109978,2,1118,SOUTHERN BOULEVARD,6,1,
109998,2,1208,SOUTHERN BOULEVARD,24,1,
110036,2,1327,SOUTHERN BOULEVARD,56,56,
110042,2,1345,SOUTHERN BOULEVARD,50,1,
110046,2,1460,SOUTHERN BOULEVARD,5,2,
110095,2,1941,SOUTHERN BOULEVARD,19,1,
110102,2,2111,SOUTHERN BOULEVARD,168,1,
110118,2,2297,SOUTHERN BOULEVARD,3,1,
110124,2,2355,SOUTHERN BOULEVARD,26,1,
110133,2,2429,SOUTHERN BOULEVARD,3,3,
110162,2,540,SOUTHERN BOULEVARD,65,1,
110170,2,567,SOUTHERN BOULEVARD,39,1,
110180,2,631,SOUTHERN BOULEVARD,81,1,
110192,2,725,SOUTHERN BOULEVARD,58,1,
110226,2,858,SOUTHERN BOULEVARD,54,1,
110409,2,1202,SPOFFORD AVENUE,60,5,
110447,2,219,ST ANNS AVENUE,12,3,
110468,2,364,ST ANNS AVENUE,17,17,
110472,2,443,ST ANNS AVENUE,84,2,
110493,2,670,ST ANNS AVENUE,10,10,
110497,2,678,ST ANNS AVENUE,9,1,
110582,2,1125,ST LAWRENCE AVENUE,2,2,
110608,2,1162,ST LAWRENCE AVENUE,8,1,
110627,2,1227,ST LAWRENCE AVENUE,3,3,
110630,2,1231,ST LAWRENCE AVENUE,28,1,
110853,2,565,ST LAWRENCE AVENUE,3,3,
111062,2,2055,ST RAYMONDS AVENUE,64,1,
111411,2,1251,REV JAMES POLITE AVENUE,3,3,
111430,2,1302,REV JAMES POLITE AVENUE,8,8,
111460,2,2550,STEDMAN PLACE,2,1,
111551,2,3220,STEUBEN AVENUE,42,1,
111669,2,2001,STORY AVENUE,177,1,
111682,2,2028,STORY AVENUE,1,2,
111928,2,1105,STRATFORD AVENUE,49,1,
111939,2,1124,STRATFORD AVENUE,40,1,
111943,2,1134,STRATFORD AVENUE,40,2,
111958,2,1245,STRATFORD AVENUE,70,70,
111960,2,1248,STRATFORD AVENUE,4,1,
111964,2,1255,STRATFORD AVENUE,70,1,
111974,2,1314,STRATFORD AVENUE,4,2,
111980,2,1320,STRATFORD AVENUE,4,1,
112024,2,1018,SUMMIT AVENUE,35,35,
112049,2,903,SUMMIT AVENUE,43,43,
112076,2,989,SUMMIT AVENUE,8,1,
112079,2,993,SUMMIT AVENUE,9,2,
112441,2,1342,TAYLOR AVENUE,4,1,
112474,2,1442,TAYLOR AVENUE,3,1,
112478,2,1450,TAYLOR AVENUE,30,1,
112481,2,1459,TAYLOR AVENUE,30,1,
112539,2,1723,TAYLOR AVENUE,7,7,
112669,2,704,TAYLOR AVENUE,3,1,
112734,2,1055,TELLER AVENUE,3,3,
112845,2,1376,TELLER AVENUE,22,1,
112867,2,1487,TELLER AVENUE,34,1,
113150,2,2753,TENBROECK AVENUE,3,3,
113280,2,1217,THIERIOT AVENUE,2,2,
113491,2,880,THIERIOT AVENUE,158,1,
113492,2,920,THIERIOT AVENUE,250,1,
113516,2,2439,3 AVENUE,0,2,
113681,2,3194,3 AVENUE,6,6,
113703,2,3246,3 AVENUE,20,1,
113739,2,3368,3 AVENUE,25,3,
113755,2,3411,3 AVENUE,6,2,
113800,2,3758,3 AVENUE,18,1,
114249,2,660,THWAITES PLACE,109,109,
114409,2,2120,TIEBOUT AVENUE,76,5,
114410,2,2123,TIEBOUT AVENUE,48,2,
114411,2,2130,TIEBOUT AVENUE,33,33,
114412,2,2176,TIEBOUT AVENUE,60,2,
114413,2,2200,TIEBOUT AVENUE,72,1,
114418,2,2240,TIEBOUT AVENUE,57,3,
114449,2,2364,TIEBOUT AVENUE,71,71,
114465,2,2414,TIEBOUT AVENUE,11,11,
114475,2,2483,TIEBOUT AVENUE,26,26,
114722,2,3142,TIEMANN AVENUE,2,1,
114736,2,3300,TIEMANN AVENUE,2,1,
115034,2,940,TIFFANY STREET,48,48,
115047,2,739,TILDEN STREET,3,1,
115200,2,1221,TINTON AVENUE,3,1,
115202,2,1223,TINTON AVENUE,2,2,
115234,2,533,TINTON AVENUE,21,1,
115235,2,537,TINTON AVENUE,21,1,
115275,2,851,TINTON AVENUE,19,1,
115285,2,970,TINTON AVENUE,27,1,
115286,2,976,TINTON AVENUE,35,2,
115531,2,1685,TOPPING AVENUE,43,1,
115544,2,1707,TOPPING AVENUE,32,32,
115556,2,1757,TOPPING AVENUE,18,1,
115563,2,1764,TOPPING AVENUE,3,3,
115641,2,1425,TOWNSEND AVENUE,47,47,
115649,2,1530,TOWNSEND AVENUE,55,1,
115654,2,1565,TOWNSEND AVENUE,62,1,
115655,2,1575,TOWNSEND AVENUE,47,1,
115657,2,1591,TOWNSEND AVENUE,45,1,
115684,2,1735,TOWNSEND AVENUE,54,1,
115748,2,600,TRINITY AVENUE,49,1,
115749,2,610,TRINITY AVENUE,106,1,
115751,2,626,TRINITY AVENUE,42,1,
115815,2,3400,TRYON AVENUE,85,1,
116088,2,1501,UNDERCLIFF AVENUE,98,1,
116090,2,1571,UNDERCLIFF AVENUE,114,2,
116091,2,1590,UNDERCLIFF AVENUE,151,3,
116143,2,1758,UNDERCLIFF AVENUE,2,2,
116375,2,843,UNDERHILL AVENUE,3,1,
116409,2,1204,UNION AVENUE,48,1,
116427,2,1272,UNION AVENUE,26,1,
116449,2,592,UNION AVENUE,43,1,
116451,2,606,UNION AVENUE,4,1,
116461,2,676,UNION AVENUE,8,8,
116482,2,732,UNION AVENUE,3,1,
116494,2,778,UNION AVENUE,27,1,
116496,2,817,UNION AVENUE,2,2,
116542,2,925,UNION AVENUE,22,1,
116554,2,981,UNION AVENUE,25,1,
116556,2,991,UNION AVENUE,20,1,
116572,2,1521,UNIONPORT ROAD,107,1,
116577,2,1545,UNIONPORT ROAD,64,1,
116581,2,1554,UNIONPORT ROAD,67,1,
116604,2,1657,UNIONPORT ROAD,21,1,
116660,2,2422,UNIVERSITY AVENUE,11,11,
116662,2,2430,UNIVERSITY AVENUE,11,11,
116675,2,2512,UNIVERSITY AVENUE,24,1,
116676,2,2515,UNIVERSITY AVENUE,65,1,
116680,2,2542,UNIVERSITY AVENUE,59,2,
116682,2,2552,UNIVERSITY AVENUE,55,1,
116685,2,2610,UNIVERSITY AVENUE,30,1,
116690,2,2685,UNIVERSITY AVENUE,180,180,
116695,2,2725,UNIVERSITY AVENUE,55,55,
116708,2,2764,UNIVERSITY AVENUE,56,1,
116717,2,2800,UNIVERSITY AVENUE,60,60,
116728,2,2855,UNIVERSITY AVENUE,44,1,
116751,2,1090,UNIVERSITY AVENUE,25,1,
116759,2,1198,UNIVERSITY AVENUE,4,4,
116778,2,1344,UNIVERSITY AVENUE,51,1,
116785,2,1380,UNIVERSITY AVENUE,139,1,
116793,2,1425,UNIVERSITY AVENUE,55,1,
116839,2,1738,UNIVERSITY AVENUE,73,73,
116845,2,1805,UNIVERSITY AVENUE,26,3,
116847,2,1815,UNIVERSITY AVENUE,26,26,
116852,2,1841,UNIVERSITY AVENUE,64,1,
116878,2,1962,UNIVERSITY AVENUE,11,2,
116879,2,1966,UNIVERSITY AVENUE,11,11,
116881,2,1970,UNIVERSITY AVENUE,21,21,
116882,2,1974,UNIVERSITY AVENUE,11,11,
116892,2,2170,UNIVERSITY AVENUE,110,1,
116925,2,2265,UNIVERSITY AVENUE,43,2,
116932,2,2294,UNIVERSITY AVENUE,27,2,
116934,2,2300,UNIVERSITY AVENUE,27,27,
116935,2,2305,UNIVERSITY AVENUE,54,1,
116936,2,2308,UNIVERSITY AVENUE,53,1,
116937,2,2315,UNIVERSITY AVENUE,48,48,
116943,2,2328,UNIVERSITY AVENUE,11,11,
116949,2,2348,UNIVERSITY AVENUE,9,9,
116957,2,2865,UNIVERSITY AVENUE,95,1,
116968,2,2028,VALENTINE AVENUE,63,1,
116998,2,2085,VALENTINE AVENUE,78,1,
117038,2,2206,VALENTINE AVENUE,66,66,
117056,2,2314,VALENTINE AVENUE,27,1,
117061,2,2327,VALENTINE AVENUE,26,26,
117064,2,2335,VALENTINE AVENUE,36,2,
117077,2,2381,VALENTINE AVENUE,28,5,
117082,2,2390,VALENTINE AVENUE,4,1,
117086,2,2400,VALENTINE AVENUE,51,3,
117096,2,2463,VALENTINE AVENUE,25,1,
117106,2,2537,VALENTINE AVENUE,52,52,
117107,2,2538,VALENTINE AVENUE,39,1,
117109,2,2544,VALENTINE AVENUE,64,64,
117127,2,2710,VALENTINE AVENUE,37,1,
117154,2,2851,VALENTINE AVENUE,53,1,
117208,2,3030,VALENTINE AVENUE,37,1,
117463,2,608,VAN NEST AVENUE,4,4,
117572,2,853,VAN NEST AVENUE,2,1,
117648,2,277,VAN CORTLANDT AVENUE EAST,62,1,
117782,2,3081,VILLA AVENUE,68,68,
117797,2,3128,VILLA AVENUE,27,2,
117806,2,3159,VILLA AVENUE,3,1,
117810,2,3163,VILLA AVENUE,5,1,
117819,2,3176,VILLA AVENUE,7,1,
117868,2,1051,VINCENT AVENUE,2,2,
118130,2,4385,VIREO AVENUE,66,2,
118284,2,1115,VIRGINIA AVENUE,5,5,
118351,2,1381,VIRGINIA AVENUE,2,1,
118366,2,1137,VYSE AVENUE,3,1,
118497,2,1680,VYSE AVENUE,37,1,
118535,2,2064,VYSE AVENUE,22,1,
118536,2,2067,VYSE AVENUE,9,2,
118538,2,2070,VYSE AVENUE,9,9,
118554,2,2117,VYSE AVENUE,20,4,
118561,2,2124,VYSE AVENUE,3,1,
118583,2,3660,WALDO AVENUE,87,87,
118652,2,518,WALES AVENUE,3,3,
118662,2,551,WALES AVENUE,67,67,
118692,2,1659,WALLACE AVENUE,3,1,
118762,2,1864,WALLACE AVENUE,7,7,
118818,2,2075,WALLACE AVENUE,189,189,
118819,2,2120,WALLACE AVENUE,72,72,
118820,2,2131,WALLACE AVENUE,175,1,
118846,2,2316,WALLACE AVENUE,33,1,
118894,2,2572,WALLACE AVENUE,46,1,
118900,2,2714,WALLACE AVENUE,49,2,
118974,2,3035,WALLACE AVENUE,26,26,
119013,2,1024,WALTON AVENUE,26,1,
119016,2,1055,WALTON AVENUE,43,43,
119028,2,1097,WALTON AVENUE,62,62,
119033,2,1177,WALTON AVENUE,64,4,
119034,2,1181,WALTON AVENUE,75,1,
119038,2,1240,WALTON AVENUE,155,1,
119044,2,1356,WALTON AVENUE,49,1,
119046,2,1416,WALTON AVENUE,60,3,
119052,2,1503,WALTON AVENUE,54,1,
119076,2,1770,WALTON AVENUE,38,1,
119078,2,1780,WALTON AVENUE,9,9,
119081,2,1857,WALTON AVENUE,44,4,
119084,2,1881,WALTON AVENUE,35,35,
119091,2,1920,WALTON AVENUE,85,1,
119093,2,1926,WALTON AVENUE,26,1,
119099,2,1975,WALTON AVENUE,30,1,
119101,2,1982,WALTON AVENUE,37,1,
119113,2,2069,WALTON AVENUE,33,1,
119120,2,2105,WALTON AVENUE,56,1,
119128,2,2160,WALTON AVENUE,48,48,
119142,2,2201,WALTON AVENUE,27,1,
119179,2,2352,WALTON AVENUE,26,1,
119180,2,2356,WALTON AVENUE,34,1,
119194,2,2400,WALTON AVENUE,47,2,
119209,2,2440,WALTON AVENUE,16,1,
119268,2,675,WALTON AVENUE,83,2,
119271,2,735,WALTON AVENUE,109,1,
119272,2,751,WALTON AVENUE,100,1,
119282,2,911,WALTON AVENUE,64,1,
119329,2,1113,WARD AVENUE,51,2,
119330,2,1114,WARD AVENUE,71,1,
119594,2,789,WARING AVENUE,76,1,
119624,2,1048,WASHINGTON AVENUE,3,1,
119640,2,1088,WASHINGTON AVENUE,21,2,
119674,2,1178,WASHINGTON AVENUE,16,1,
119675,2,1182,WASHINGTON AVENUE,46,1,
119677,2,1186,WASHINGTON AVENUE,23,1,
119703,2,1512,WASHINGTON AVENUE,14,14,
119798,2,2028,WASHINGTON AVENUE,34,1,
119800,2,2037,WASHINGTON AVENUE,3,2,
119843,2,2179,WASHINGTON AVENUE,34,34,
119854,2,2196,WASHINGTON AVENUE,3,1,
119863,2,2268,WASHINGTON AVENUE,20,2,
119870,2,2308,WASHINGTON AVENUE,2,1,
119879,2,2334,WASHINGTON AVENUE,31,2,
119880,2,2337,WASHINGTON AVENUE,6,1,
119886,2,2357,WASHINGTON AVENUE,12,12,
119895,2,2410,WASHINGTON AVENUE,169,2,
120128,2,1811,WATERLOO PLACE,10,1,
120149,2,1491,WATSON AVENUE,61,2,
120361,2,2432,WEBB AVENUE,28,1,
120366,2,2454,WEBB AVENUE,36,2,
120373,2,2500,WEBB AVENUE,58,2,
120383,2,2715,WEBB AVENUE,53,1,
120384,2,2725,WEBB AVENUE,57,1,
120386,2,2737,WEBB AVENUE,43,1,
120419,2,2844,WEBB AVENUE,57,1,
120420,2,2847,WEBB AVENUE,28,1,
120473,2,1359,WEBSTER AVENUE,8,1,
120474,2,1361,WEBSTER AVENUE,8,1,
120588,2,2241,WEBSTER AVENUE,9,9,
120618,2,2358,WEBSTER AVENUE,26,1,
120625,2,2380,WEBSTER AVENUE,8,8,
120629,2,2406,WEBSTER AVENUE,8,2,
120630,2,2408,WEBSTER AVENUE,8,8,
120666,2,2735,WEBSTER AVENUE,24,1,
120668,2,2749,WEBSTER AVENUE,22,22,
120700,2,3001,WEBSTER AVENUE,2,2,
120707,2,3066,WEBSTER AVENUE,3,1,
120816,2,1758,WEEKS AVENUE,3,3,
120847,2,2806,WELLMAN AVENUE,3,1,
120927,2,155,WEST 162 STREET,76,2,
120933,2,100,WEST 163 STREET,9,1,
120946,2,132,WEST 165 STREET,2,1,
120953,2,64,WEST 165 STREET,33,1,
120954,2,74,WEST 165 STREET,19,1,
120972,2,105,WEST 168 STREET,283,1,
120973,2,136,WEST 168 STREET,36,36,
120996,2,145,WEST 170 STREET,11,11,
121070,2,47,WEST 175 STREET,21,1,
121195,2,17,WEST 182 STREET,65,1,
121202,2,57,WEST 182 STREET,2,2,
121203,2,59,WEST 182 STREET,2,2,
121212,2,69,WEST 182 STREET,22,22,
121233,2,55,WEST 183 STREET,6,1,
121240,2,95,WEST 183 STREET,21,1,
121290,2,104,WEST 190 STREET,23,1,
121299,2,20,WEST 190 STREET,37,37,
121308,2,65,WEST 192 STREET,46,1,
121310,2,125,WEST 195 STREET,37,1,
121311,2,130,WEST 195 STREET,32,1,
121314,2,150,WEST 195 STREET,30,1,
121331,2,88,WEST 197 STREET,37,2,
121342,2,640,WEST 227 STREET,3,1,
121374,2,160,WEST 231 STREET,19,1,
121509,2,525,WEST 236 STREET,58,1,
121524,2,181,WEST 238 STREET,65,1,
121526,2,213,WEST 238 STREET,59,2,
121528,2,226,WEST 238 STREET,29,1,
121671,2,210,WEST 251 STREET,69,1,
122006,2,183,WEST BURNSIDE AVENUE,35,35,
122023,2,1100,WEST FARMS ROAD,16,1,
122024,2,1106,WEST FARMS ROAD,42,1,
122083,2,160,WEST KINGSBRIDGE ROAD,37,37,
122113,2,208,WEST FORDHAM ROAD,15,1,
122130,2,38,WEST GUN HILL ROAD,45,1,
122133,2,17,WEST MOSHOLU PARKWAY NORTH,50,50,
122149,2,109,WEST TREMONT AVENUE,67,1,
122162,2,226,WEST TREMONT AVENUE,49,1,
122167,2,264,WEST TREMONT AVENUE,18,2,
122191,2,1117,WESTCHESTER AVENUE,32,32,
122197,2,1206,WESTCHESTER AVENUE,104,2,
122235,2,1531,WESTCHESTER AVENUE,10,2,
122240,2,1541,WESTCHESTER AVENUE,14,14,
122294,2,1267,THIERIOT AVENUE,4,1,
122496,2,806,WESTCHESTER AVENUE,19,1,
122526,2,971,WESTCHESTER AVENUE,19,1,
122711,2,1050,WHEELER AVENUE,59,59,
122735,2,1126,WHEELER AVENUE,4,1,
122746,2,1137,WHEELER AVENUE,4,1,
122753,2,1144,WHEELER AVENUE,4,1,
122761,2,1152,WHEELER AVENUE,4,1,
122766,2,1158,WHEELER AVENUE,4,1,
122960,2,1233,WHITE PLAINS ROAD,32,3,
122992,2,1380,WHITE PLAINS ROAD,37,1,
123098,2,1713,WHITE PLAINS ROAD,4,1,
123241,2,3310,WHITE PLAINS ROAD,3,1,
123411,2,3974,WHITE PLAINS ROAD,2,1,
123427,2,3996,WHITE PLAINS ROAD,1,1,
123577,2,4562,WHITE PLAINS ROAD,3,3,
123619,2,4761,WHITE PLAINS ROAD,36,1,
124408,2,4170,WILDER AVENUE,4,1,
124531,2,4610,WILDER AVENUE,2,1,
124717,2,3719,WILLETT AVENUE,2,2,
124800,2,1541,WILLIAMSBRIDGE ROAD,125,2,
124832,2,1650,WILLIAMSBRIDGE ROAD,26,1,
124833,2,1651,WILLIAMSBRIDGE ROAD,24,1,
124872,2,1819,WILLIAMSBRIDGE ROAD,61,1,
124909,2,1955,WILLIAMSBRIDGE ROAD,60,60,
124978,2,2964,WILLIAMSBRIDGE ROAD,58,1,
124996,2,130,WILLIS AVENUE,23,1,
125009,2,226,WILLIS AVENUE,8,8,
125015,2,237,WILLIS AVENUE,8,1,
125250,2,2930,WILSON AVENUE,2,2,
125619,2,1001,WOODYCREST AVENUE,61,1,
125637,2,1023,WOODYCREST AVENUE,3,1,
125641,2,1035,WOODYCREST AVENUE,62,1,
125672,2,1210,WOODYCREST AVENUE,43,3,
125682,2,1230,WOODYCREST AVENUE,41,3,
125683,2,1235,WOODYCREST AVENUE,58,1,
125695,2,957,WOODYCREST AVENUE,53,2,
125734,2,1414,WYTHE PLACE,58,1,
125737,2,1459,WYTHE PLACE,73,1,
125738,2,1475,WYTHE PLACE,73,2,
126025,2,2735,YATES AVENUE,2,2,
126192,2,2568,YOUNG AVENUE,2,1,
126353,2,1707,ZEREGA AVENUE,2,1,
126356,2,1711,ZEREGA AVENUE,4,4,
126357,2,1713,ZEREGA AVENUE,7,7,
127002,3,5601,2 AVENUE,2,1,
127003,3,5603,2 AVENUE,2,1,
127127,3,74,2 PLACE,10,1,
127392,3,556,2 STREET,8,8,
127740,3,5024,3 AVENUE,6,6,
127908,3,6817,3 AVENUE,8,1,
127933,3,6920,3 AVENUE,4,4,
127974,3,7115,3 AVENUE,13,1,
128232,3,8517,3 AVENUE,42,4,
128348,3,9224,3 AVENUE,14,14,
128627,3,38,3 STREET,8,2,
128684,3,44,3 STREET,8,1,
128878,3,105,4 AVENUE,8,8,
128913,3,160,4 AVENUE,8,1,
129070,3,4413,4 AVENUE,2,1,
129118,3,48,4 AVENUE,3,1,
129193,3,520,4 AVENUE,8,8,
129201,3,5214,4 AVENUE,2,1,
129205,3,522,4 AVENUE,8,1,
129262,3,5513,4 AVENUE,6,1,
129377,3,6114,4 AVENUE,3,3,
129455,3,6762,4 AVENUE,4,4,
129534,3,7224,4 AVENUE,37,37,
129905,3,64,4 PLACE,8,8,
130323,3,310,5 AVENUE,8,1,
130355,3,365,5 AVENUE,6,6,
130407,3,400,5 AVENUE,3,1,
130857,3,599,5 AVENUE,3,1,
130977,3,6701,5 AVENUE,31,31,
131134,3,7211,5 AVENUE,7,7,
131167,3,7322,5 AVENUE,6,1,
131170,3,74,5 AVENUE,6,6,
131280,3,7823,5 AVENUE,12,1,
131460,3,8707,5 AVENUE,5,1,
131532,3,9425,5 AVENUE,4,4,
132054,3,4501,6 AVENUE,21,21,
132188,3,605,51 STREET,19,19,
132230,3,515,6 AVENUE,9,1,
132331,3,5614,6 AVENUE,9,9,
132446,3,650,6 AVENUE,6,1,
132535,3,6914,6 AVENUE,16,16,
132677,3,7916,6 AVENUE,6,6,
132744,3,242,6 STREET,8,8,
133041,3,226,7 AVENUE,8,1,
133286,3,4710,7 AVENUE,37,2,
133333,3,4912,7 AVENUE,6,6,
133471,3,5606,7 AVENUE,2,1,
133669,3,8101,7 AVENUE,43,1,
133755,3,94,7 AVENUE,12,1,
133979,3,566,7 STREET,16,1,
134241,3,4002,8 AVENUE,5,1,
134311,3,4324,8 AVENUE,6,1,
134761,3,920,8 AVENUE,4,4,
135073,3,4123,9 AVENUE,39,39,
135367,3,439,9 STREET,6,1,
135572,3,4019,10 AVENUE,4,4,
136626,3,6314,11 AVENUE,5,1,
137173,3,505,11 STREET,3,1,
137448,3,4303,12 AVENUE,5,5,
137477,3,4711,12 AVENUE,62,1,
138002,3,359,12 STREET,8,1,
138115,3,523,12 STREET,8,1,
138170,3,4023,13 AVENUE,2,1,
138442,3,6706,13 AVENUE,6,6,
138464,3,6808,13 AVENUE,6,1,
139260,3,6817,14 AVENUE,4,1,
139636,3,263,14 STREET,21,1,
140006,3,5501,15 AVENUE,65,65,
140626,3,270,15 STREET,20,20,
141467,3,187,16 STREET,6,1,
141622,3,419,16 STREET,16,16,
142140,3,7402,17 AVENUE,15,1,
142413,3,146,17 STREET,26,26,
142653,3,509,17 STREET,6,1,
142775,3,3765,18 AVENUE,46,46,
142778,3,3813,18 AVENUE,31,3,
142783,3,3845,18 AVENUE,47,1,
143033,3,6209,18 AVENUE,4,1,
143611,3,302,18 STREET,2,2,
143621,3,333,18 STREET,6,6,
144027,3,8313,19 AVENUE,78,1,
144071,3,8682,19 AVENUE,3,1,
144541,3,6110,20 AVENUE,3,1,
144664,3,6924,20 AVENUE,34,1,
144862,3,8684,20 AVENUE,34,34,
145301,3,6801,21 AVENUE,48,1,
145494,3,8809,21 AVENUE,3,3,
145604,3,324,21 STREET,4,1,
145883,3,6402,23 AVENUE,32,32,
146567,3,8747,26 AVENUE,3,1,
146625,3,158,26 STREET,12,1,
146976,3,187A,29 STREET,3,3,
147162,3,124,32 STREET,3,1,
147289,3,206,33 STREET,3,1,
147686,3,1135,38 STREET,6,6,
147964,3,1241,39 STREET,16,1,
148505,3,1370,40 STREET,6,1,
148587,3,1575,40 STREET,6,1,
148665,3,456,40 STREET,6,1,
148705,3,550,40 STREET,19,1,
148833,3,861,40 STREET,6,6,
149162,3,1630,41 STREET,48,1,
149202,3,354,41 STREET,16,16,
149203,3,358,41 STREET,16,1,
149273,3,615,41 STREET,8,8,
149296,3,728,41 STREET,25,1,
149629,3,1571,42 STREET,44,44,
149857,3,832,42 STREET,20,1,
149874,3,869,42 STREET,16,1,
150022,3,1430,43 STREET,24,24,
150096,3,1636,43 STREET,39,1,
150313,3,874,43 STREET,44,44,
150519,3,1453,44 STREET,6,1,
150896,3,902,44 STREET,67,1,
151959,3,514,46 STREET,9,9,
152724,3,902,47 STREET,42,1,
153316,3,861,48 STREET,32,1,
153713,3,426,49 STREET,8,1,
153718,3,434,49 STREET,8,1,
153771,3,565,49 STREET,8,1,
154543,3,846,50 STREET,16,16,
156223,3,1441,53 STREET,24,24,
157274,3,343,54 STREET,2,2,
157777,3,1522,55 STREET,54,54,
157971,3,256,55 STREET,5,5,
158113,3,550,55 STREET,17,1,
158494,3,1259,56 STREET,3,3,
158603,3,1574,56 STREET,44,44,
158833,3,535,56 STREET,8,1,
159442,3,228,57 STREET,2,2,
161357,3,740,59 STREET,6,1,
162037,3,263,60 STREET,6,1,
162087,3,438,60 STREET,6,6,
162118,3,484,60 STREET,6,1,
162606,3,206,61 STREET,4,1,
162820,3,434,61 STREET,17,1,
162828,3,455,61 STREET,16,1,
163639,3,1115,63 STREET,38,1,
163781,3,1754,63 STREET,6,1,
163984,3,2235,63 STREET,4,1,
164196,3,1045,64 STREET,12,1,
164682,3,2270,64 STREET,23,2,
164728,3,2420,64 STREET,6,1,
165060,3,1641,65 STREET,46,46,
165324,3,229,65 STREET,5,1,
165325,3,2301,65 STREET,22,22,
165327,3,2309,65 STREET,14,14,
165478,3,1047,66 STREET,3,1,
166425,3,228,67 STREET,1,1,
166746,3,1536,68 STREET,5,1,
166869,3,1776,68 STREET,16,1,
167073,3,416,68 STREET,29,29,
167095,3,452,68 STREET,6,6,
167255,3,850,68 STREET,6,1,
169286,3,262,72 STREET,6,6,
169294,3,313,72 STREET,2,1,
172368,3,1725,76 STREET,4,1,
173954,3,1407,78 STREET,19,19,
175015,3,1744,79 STREET,6,1,
175958,3,2024,80 STREET,2,2,
176210,3,553,80 STREET,6,6,
176211,3,555,80 STREET,6,1,
176236,3,618,80 STREET,6,6,
176746,3,1973,81 STREET,55,1,
177521,3,2155,82 STREET,85,85,
178473,3,539,83 STREET,6,6,
178942,3,2123,84 STREET,16,16,
180959,3,364,87 STREET,16,1,
180960,3,365,87 STREET,16,1,
181559,3,324,91 STREET,6,1,
182111,3,367,95 STREET,39,39,
182446,3,343,101 STREET,65,65,
182737,3,370,ADELPHI STREET,4,4,
183037,3,19,ALABAMA AVENUE,1,1,
183060,3,539,ALABAMA AVENUE,6,1,
183062,3,551,ALABAMA AVENUE,2,1,
183063,3,552,ALABAMA AVENUE,2,2,
183195,3,117,ALBANY AVENUE,3,1,
183400,3,160,ALBANY AVENUE,9,9,
183638,3,278,ALBANY AVENUE,6,1,
183641,3,283,ALBANY AVENUE,53,1,
183701,3,546,ALBANY AVENUE,7,7,
183878,3,114,ALBEMARLE ROAD,65,2,
183904,3,1701,ALBEMARLE ROAD,84,1,
183916,3,2020,ALBEMARLE ROAD,41,41,
183921,3,2101,ALBEMARLE ROAD,94,94,
184107,3,315,AMBER STREET,3,1,
184286,3,489,AMBOY STREET,2,2,
184303,3,540,AMBOY STREET,4,4,
184748,3,271,ARLINGTON AVENUE,2,1,
184786,3,371,ARLINGTON AVENUE,3,3,
184797,3,53,ARLINGTON AVENUE,6,6,
184805,3,74,ARLINGTON AVENUE,53,1,
185057,3,604,ASHFORD STREET,2,2,
185113,3,708,ASHFORD STREET,1,1,
185387,3,209,ATKINS AVENUE,6,6,
185956,3,2300,ATLANTIC AVENUE,8,1,
185969,3,2342,ATLANTIC AVENUE,24,24,
186013,3,2511,ATLANTIC AVENUE,4,1,
186160,3,2883,ATLANTIC AVENUE,13,13,
186274,3,3412,ATLANTIC AVENUE,2,2,
186446,3,450,ATLANTIC AVENUE,6,1,
186632,3,3101,AURELIA COURT,97,97,
186654,3,127,AUTUMN AVENUE,1,1,
186722,3,233,AUTUMN AVENUE,2,1,
186965,3,664,AUTUMN AVENUE,3,1,
187024,3,771,AUTUMN AVENUE,3,3,
187168,3,9422,AVENUE A,3,2,
187208,3,8616,AVENUE B,1,1,
187407,3,701,AVENUE C,47,1,
187413,3,717,AVENUE C,25,1,
187445,3,2303,AVENUE D,8,1,
187501,3,2911,AVENUE D,2,2,
187537,3,3501,AVENUE D,2,2,
187561,3,3613,AVENUE D,59,1,
187701,3,4720,AVENUE D,2,2,
187705,3,4902,AVENUE D,14,1,
187895,3,3413,AVENUE H,64,64,
188001,3,5103,AVENUE H,2,1,
188100,3,901,AVENUE H,84,1,
188369,3,3523,AVENUE I,3,3,
188700,3,10109,AVENUE J,2,1,
189591,3,1201,AVENUE K,74,1,
190930,3,8602,AVENUE L,4,4,
192024,3,1015,AVENUE N,39,39,
192289,3,3422,AVENUE N,4,4,
192552,3,8417,AVENUE N,2,1,
192736,3,1113,AVENUE O,23,1,
192980,3,5407,AVENUE O,2,2,
193127,3,100,AVENUE P,65,1,
193440,3,1601,DAHILL ROAD,9,9,
194093,3,118,AVENUE S,20,1,
194630,3,710,AVENUE S,43,1,
194764,3,1716,AVENUE T,58,58,
195192,3,4106,AVENUE T,1,1,
195461,3,7522,AVENUE T,2,1,
195675,3,1907,AVENUE U,2,1,
195917,3,320,AVENUE U,3,1,
